,Time,Solar8000/HR
5734,11471.3,86
5735,11473.3,87
5736,11475.3,87
5737,11477.3,87
5738,11479.3,87
5739,11481.3,87
5740,11483.3,87
5741,11485.3,87
5742,11487.3,87
5743,11489.3,87
5744,11491.3,87
5745,11493.3,87
5746,11495.3,87
5747,11497.3,87
5748,11499.3,87
5749,11501.3,87
5750,11503.3,87
5751,11505.3,87
5752,11507.3,87
5753,11509.3,87
5754,11511.3,87
5755,11513.3,87
5756,11515.3,87
5757,11517.3,87
5758,11519.3,87
5759,11521.3,87
5760,11523.3,87
5761,11525.3,86
5762,11527.3,86
5763,11529.3,86
5764,11531.3,86
5765,11533.3,86
5766,11535.3,86
5767,11537.3,86
5768,11539.3,85
5769,11541.3,82
5770,11543.3,84
5771,11545.3,84
5772,11547.3,83
5773,11549.3,83
5774,11551.3,83
5775,11553.3,83
5776,11555.3,83
5777,11557.3,83
5778,11559.3,83
5779,11561.3,83
5780,11563.3,83
5781,11565.3,83
5782,11567.3,84
5783,11569.3,84
5784,11571.3,84
5785,11573.3,85
5786,11575.3,85
5787,11577.3,85
5788,11579.3,85
5789,11581.3,86
5790,11583.3,86
5791,11585.3,87
5792,11587.3,87
5793,11589.3,87
5794,11591.3,87
5795,11593.3,87
5796,11595.3,87
5797,11597.3,87
5798,11599.3,87
5799,11601.3,87
5800,11603.3,87
5801,11605.3,87
5802,11607.4,87
5803,11609.3,87
5804,11611.3,88
5805,11613.3,88
5806,11615.3,88
5807,11617.4,88
5808,11619.4,88
5809,11621.4,88
5810,11623.4,89
5811,11625.4,89
5812,11627.4,89
5813,11629.4,89
5814,11631.4,89
5815,11633.4,89
5816,11635.4,89
5817,11637.4,89
5818,11639.3,89
5819,11641.4,89
5820,11643.4,89
5821,11645.4,89
5822,11647.4,89
5823,11649.4,89
5824,11651.4,89
5825,11653.4,89
5826,11655.4,89
5827,11657.4,88
5828,11659.4,88
5829,11661.4,88
5830,11663.4,88
5831,11665.4,88
5832,11667.4,88
5833,11669.4,88
5834,11671.4,88
5835,11673.4,88
5836,11675.4,88
5837,11677.4,88
5838,11679.4,88
5839,11681.4,88
5840,11683.4,88
5841,11685.4,88
5842,11687.4,88
5843,11689.4,88
5844,11691.4,88
5845,11693.4,88
5846,11695.4,88
5847,11697.4,88
5848,11699.4,88
5849,11701.4,88
5850,11703.4,89
5851,11705.4,89
5852,11707.4,89
5853,11709.4,89
5854,11711.4,89
5855,11713.4,89
5856,11715.4,89
5857,11717.4,89
5858,11719.4,89
5859,11721.4,89
5860,11723.4,88
5861,11725.4,88
5862,11727.4,88
5863,11729.4,88
5864,11731.4,88
5865,11733.4,88
5866,11735.4,88
5867,11737.4,88
5868,11739.4,88
5869,11741.4,88
5870,11743.4,88
5871,11745.4,88
5872,11747.4,88
5873,11749.4,88
5874,11751.4,89
5875,11753.4,89
5876,11755.4,89
5877,11757.4,89
5878,11759.4,89
5879,11761.4,89
5880,11763.4,89
5881,11765.4,89
5882,11767.4,89
5883,11769.4,89
5884,11771.4,89
5885,11773.4,89
5886,11775.4,89
5887,11777.4,89
5888,11779.4,89
5889,11781.4,89
5890,11783.4,89
5891,11785.4,89
5892,11787.4,89
5893,11789.4,89
5894,11791.4,89
5895,11793.4,89
5896,11795.4,89
5897,11797.4,89
5898,11799.4,89
5899,11801.4,89
5900,11803.4,90
5901,11805.4,90
5902,11807.4,90
5903,11809.4,90
5904,11811.4,90
5905,11813.4,90
5906,11815.4,90
5907,11817.4,90
5908,11819.4,91
5909,11821.4,91
5910,11823.4,91
5911,11825.4,91
5912,11827.4,91
5913,11829.4,91
5914,11831.4,91
5915,11833.4,91
5916,11835.4,91
5917,11837.4,91
5918,11839.4,92
5919,11841.4,92
5920,11843.4,92
5921,11845.4,92
5922,11847.4,92
5923,11849.4,92
5924,11851.4,92
5925,11853.4,92
5926,11855.4,92
5927,11857.4,92
5928,11859.4,92
5929,11861.4,92
5930,11863.4,92
5931,11865.4,92
5932,11867.4,92
5933,11869.4,92
5934,11871.4,92
5935,11873.4,92
5936,11875.4,92
5937,11877.4,92
5938,11879.4,92
5939,11881.4,92
5940,11883.4,92
5941,11885.4,91
5942,11887.4,91
5943,11889.4,92
5944,11891.4,92
5945,11893.4,92
5946,11895.4,92
5947,11897.4,92
5948,11899.4,92
5949,11901.4,92
5950,11903.4,92
5951,11905.4,92
5952,11907.4,92
5953,11909.4,92
5954,11911.4,92
5955,11913.4,92
5956,11915.4,92
5957,11917.4,92
5958,11919.4,92
5959,11921.4,92
5960,11923.4,92
5961,11925.4,92
5962,11927.4,92
5963,11929.4,92
5964,11931.4,92
5965,11933.4,92
5966,11935.4,92
5967,11937.4,92
5968,11939.4,93
5969,11941.4,93
5970,11943.4,93
5971,11945.4,93
5972,11947.4,93
5973,11949.4,93
5974,11951.4,93
5975,11953.4,93
5976,11955.4,93
5977,11957.4,93
5978,11959.4,93
5979,11961.4,93
5980,11963.4,93
5981,11965.4,92
5982,11967.4,92
5983,11969.4,92
5984,11971.4,91
5985,11973.4,90
5986,11975.4,90
5987,11977.4,90
5988,11979.4,90
5989,11981.4,90
5990,11983.4,90
5991,11985.4,90
5992,11987.4,90
5993,11989.4,91
5994,11991.4,91
5995,11993.4,91
5996,11995.4,92
5997,11997.4,92
5998,11999.4,92
5999,12001.4,92
6000,12003.4,92
6001,12005.4,92
6002,12007.4,92
6003,12009.4,92
6004,12011.4,92
6005,12013.4,92
6006,12015.4,92
6007,12017.4,92
6008,12019.4,92
6009,12021.4,91
6010,12023.4,91
6011,12025.4,91
6012,12027.4,91
6013,12029.4,91
6014,12031.4,91
6015,12033.4,91
6016,12035.4,91
6017,12037.4,91
6018,12039.4,90
6019,12041.4,90
6020,12043.4,90
6021,12045.4,90
6022,12047.4,90
6023,12049.4,90
6024,12051.4,90
6025,12053.4,90
6026,12055.4,90
6027,12057.4,90
6028,12059.4,90
6029,12061.4,90
6030,12063.4,90
6031,12065.4,89
6032,12067.4,89
6033,12069.4,89
6034,12071.4,89
6035,12073.4,88
6036,12075.4,88
6037,12077.4,88
6038,12079.4,88
6039,12081.4,88
6040,12083.4,88
6041,12085.4,88
6042,12087.4,88
6043,12089.4,88
6044,12091.4,88
6045,12093.4,88
6046,12095.4,88
6047,12097.4,88
6048,12099.4,88
6049,12101.4,88
6050,12103.4,88
6051,12105.4,88
6052,12107.4,88
6053,12109.4,88
6054,12111.4,88
6055,12113.4,88
6056,12115.4,88
6057,12117.4,88
6058,12119.4,88
6059,12121.4,89
6060,12123.4,89
6061,12125.4,89
6062,12127.4,89
6063,12129.4,89
6064,12131.4,89
6065,12133.4,89
6066,12135.4,89
6067,12137.4,89
6068,12139.4,89
6069,12141.4,89
6070,12143.4,89
6071,12145.4,89
6072,12147.4,89
6073,12149.4,89
6074,12151.4,89
6075,12153.4,89
6076,12155.4,89
6077,12157.4,89
6078,12159.4,89
6079,12161.4,89
6080,12163.4,88
6081,12165.4,89
6082,12167.4,88
6083,12169.4,88
6084,12171.4,88
6085,12173.4,88
6086,12175.4,88
6087,12177.4,88
6088,12179.4,88
6089,12181.4,88
6090,12183.4,88
6091,12185.4,88
6092,12187.4,88
6093,12189.4,88
6094,12191.4,88
6095,12193.4,88
6096,12195.4,88
6097,12197.4,88
6098,12199.4,88
6099,12201.4,88
6100,12203.4,88
6101,12205.4,88
6102,12207.4,88
6103,12209.4,88
6104,12211.4,88
6105,12213.4,88
6106,12215.4,87
6107,12217.4,87
6108,12219.4,87
6109,12221.4,88
6110,12223.4,88
6111,12225.4,88
6112,12227.4,88
6113,12229.4,88
6114,12231.4,88
6115,12233.4,88
6116,12235.4,88
6117,12237.4,88
6118,12239.4,88
6119,12241.4,88
6120,12243.4,88
6121,12245.4,88
6122,12247.4,87
6123,12249.4,87
6124,12251.4,87
6125,12253.4,88
6126,12255.4,87
6127,12257.4,87
6128,12259.4,87
6129,12261.4,87
6130,12263.4,87
6131,12265.4,87
6132,12267.4,87
6133,12269.4,87
6134,12271.4,87
6135,12273.4,87
6136,12275.4,87
6137,12277.4,87
6138,12279.4,87
6139,12281.4,87
6140,12283.4,87
6141,12285.4,87
6142,12287.4,87
6143,12289.4,87
6144,12291.4,87
6145,12293.4,87
6146,12295.4,87
6147,12297.4,87
6148,12299.4,87
6149,12301.4,87
6150,12303.4,88
6151,12305.4,87
6152,12307.4,87
6153,12309.4,87
6154,12311.4,88
6155,12313.4,88
6156,12315.4,88
6157,12317.4,87
6158,12319.4,87
6159,12321.4,87
6160,12323.4,87
6161,12325.4,87
6162,12327.4,87
6163,12329.4,88
6164,12331.4,88
6165,12333.4,87
6166,12335.4,87
6167,12337.4,87
6168,12339.4,87
6169,12341.4,87
6170,12343.4,87
6171,12345.4,87
6172,12347.4,87
6173,12349.4,87
6174,12351.4,87
6175,12353.4,87
6176,12355.4,86
6177,12357.4,86
6178,12359.4,87
6179,12361.4,86
6180,12363.4,87
6181,12365.4,87
6182,12367.4,87
6183,12369.4,87
6184,12371.4,87
6185,12373.4,88
6186,12375.4,88
6187,12377.4,88
6188,12379.4,88
6189,12381.4,88
6190,12383.4,88
6191,12385.4,88
6192,12387.4,88
6193,12389.4,87
6194,12391.4,87
6195,12393.4,87
6196,12395.4,87
6197,12397.4,88
6198,12399.4,88
6199,12401.4,88
6200,12403.4,88
6201,12405.4,88
6202,12407.4,88
6203,12409.4,88
6204,12411.4,88
6205,12413.4,88
6206,12415.4,88
6207,12417.4,88
6208,12419.4,88
6209,12421.4,88
6210,12423.4,88
6211,12425.4,88
6212,12427.4,88
6213,12429.4,87
6214,12431.4,87
6215,12433.4,87
6216,12435.4,87
6217,12437.4,87
6218,12439.4,87
6219,12441.4,87
6220,12443.4,87
6221,12445.4,87
6222,12447.4,86
6223,12449.4,86
6224,12451.4,86
6225,12453.4,86
6226,12455.4,86
6227,12457.4,86
6228,12459.4,86
6229,12461.4,86
6230,12463.4,86
6231,12465.4,86
6232,12467.4,86
6233,12469.4,85
6234,12471.4,85
6235,12473.4,85
6236,12475.4,85
6237,12477.4,85
6238,12479.4,85
6239,12481.4,85
6240,12483.4,85
6241,12485.4,84
6242,12487.4,84
6243,12489.4,84
6244,12491.4,84
6245,12493.4,84
6246,12495.4,85
6247,12497.4,85
6248,12499.4,85
6249,12501.4,85
6250,12503.4,84
6251,12505.4,85
6252,12507.4,85
6253,12509.4,85
6254,12511.4,85
6255,12513.4,85
6256,12515.4,85
6257,12517.4,85
6258,12519.4,85
6259,12521.4,85
6260,12523.4,85
6261,12525.4,86
6262,12527.4,86
6263,12529.4,86
6264,12531.4,86
6265,12533.4,86
6266,12535.4,86
6267,12537.4,86
6268,12539.4,86
6269,12541.4,86
6270,12543.4,86
6271,12545.4,86
6272,12547.4,86
6273,12549.4,86
6274,12551.4,86
6275,12553.4,86
6276,12555.4,86
6277,12557.4,86
6278,12559.4,86
6279,12561.4,86
6280,12563.4,86
6281,12565.4,86
6282,12567.4,86
6283,12569.4,86
6284,12571.4,86
6285,12573.4,86
6286,12575.4,86
6287,12577.4,86
6288,12579.4,86
6289,12581.4,86
6290,12583.4,86
6291,12585.4,87
6292,12587.4,87
6293,12589.4,87
6294,12591.4,88
6295,12593.4,88
6296,12595.4,88
6297,12597.4,88
6298,12599.4,87
6299,12601.4,87
6300,12603.4,87
6301,12605.4,88
6302,12607.4,88
6303,12609.4,88
6304,12611.4,88
6305,12613.4,88
6306,12615.4,89
6307,12617.4,89
6308,12619.4,89
6309,12621.4,89
6310,12623.4,89
6311,12625.4,89
6312,12627.5,89
6313,12629.5,89
6314,12631.5,89
6315,12633.5,89
6316,12635.5,89
6317,12637.5,89
6318,12639.5,88
6319,12641.5,89
6320,12643.5,89
6321,12645.5,89
6322,12647.5,88
6323,12649.5,88
6324,12651.5,88
6325,12653.5,89
6326,12655.5,89
6327,12657.5,89
6328,12659.5,89
6329,12661.5,89
6330,12663.5,89
6331,12665.5,89
6332,12667.5,89
6333,12669.5,89
6334,12671.5,89
6335,12673.5,89
6336,12675.5,89
6337,12677.5,89
6338,12679.5,89
6339,12681.5,89
6340,12683.5,89
6341,12685.5,89
6342,12687.5,90
6343,12689.5,90
6344,12691.5,90
6345,12693.5,90
6346,12695.5,90
6347,12697.5,90
6348,12699.5,90
6349,12701.5,90
6350,12703.5,90
6351,12705.5,90
6352,12707.5,90
6353,12709.5,90
6354,12711.5,90
6355,12713.5,90
6356,12715.5,90
6357,12717.5,90
6358,12719.5,90
6359,12721.5,90
6360,12723.5,90
6361,12725.5,90
6362,12727.5,90
6363,12729.5,90
6364,12731.5,90
6365,12733.5,89
6366,12735.5,89
6367,12737.5,89
6368,12739.5,89
6369,12741.5,89
6370,12743.5,89
6371,12745.5,89
6372,12747.5,88
6373,12749.5,88
6374,12751.5,88
6375,12753.5,88
6376,12755.5,88
6377,12757.5,88
6378,12759.5,88
6379,12761.5,88
6380,12763.5,88
6381,12765.5,87
6382,12767.5,88
6383,12769.5,88
6384,12771.5,88
6385,12773.5,87
6386,12775.5,87
6387,12777.5,87
6388,12779.5,87
6389,12781.5,87
6390,12783.5,87
6391,12785.5,87
6392,12787.5,87
6393,12789.5,87
6394,12791.5,87
6395,12793.5,87
6396,12795.5,87
6397,12797.5,87
6398,12799.5,87
6399,12801.5,87
6400,12803.5,87
6401,12805.5,87
6402,12807.5,87
6403,12809.5,87
6404,12811.5,87
6405,12813.5,87
6406,12815.5,86
6407,12817.5,86
6408,12819.5,86
6409,12821.5,86
6410,12823.5,86
6411,12825.5,86
6412,12827.5,86
6413,12829.5,86
6414,12831.5,86
6415,12833.5,86
6416,12835.5,86
6417,12837.5,86
6418,12839.5,86
6419,12841.5,86
6420,12843.5,86
6421,12845.5,85
6422,12847.5,85
6423,12849.5,85
6424,12851.5,85
6425,12853.4,85
6426,12855.5,85
6427,12857.5,85
6428,12859.5,85
6429,12861.5,85
6430,12863.5,85
6431,12865.5,85
6432,12867.5,85
6433,12869.5,85
6434,12871.5,85
6435,12873.5,85
6436,12875.5,85
6437,12877.5,85
6438,12879.5,85
6439,12881.5,85
6440,12883.5,85
6441,12885.5,85
6442,12887.5,85
6443,12889.5,85
6444,12891.5,85
6445,12893.5,85
6446,12895.5,85
6447,12897.5,84
6448,12899.5,84
6449,12901.5,84
6450,12903.5,84
6451,12905.5,84
6452,12907.5,85
6453,12909.5,85
6454,12911.5,85
6455,12913.5,85
6456,12915.5,85
6457,12917.5,84
6458,12919.5,84
6459,12921.5,84
6460,12923.5,84
6461,12925.5,84
6462,12927.5,84
6463,12929.5,85
6464,12931.5,85
6465,12933.5,85
6466,12935.5,85
6467,12937.5,85
6468,12939.5,85
6469,12941.5,85
6470,12943.5,85
6471,12945.5,85
6472,12947.5,85
6473,12949.5,85
6474,12951.5,85
6475,12953.5,85
6476,12955.5,85
6477,12957.5,85
6478,12959.5,86
6479,12961.5,86
6480,12963.5,85
6481,12965.5,85
6482,12967.5,85
6483,12969.5,86
6484,12971.5,86
6485,12973.5,86
6486,12975.5,85
6487,12977.5,85
6488,12979.5,85
6489,12981.5,85
6490,12983.5,85
6491,12985.5,85
6492,12987.5,85
6493,12989.5,85
6494,12991.5,84
6495,12993.5,85
6496,12995.5,85
6497,12997.5,85
6498,12999.5,85
6499,13001.5,85
6500,13003.5,85
6501,13005.5,84
6502,13007.5,85
6503,13009.5,85
6504,13011.5,85
6505,13013.5,85
6506,13015.5,85
6507,13017.5,84
6508,13019.5,84
6509,13021.5,84
6510,13023.5,84
6511,13025.5,84
6512,13027.5,84
6513,13029.5,84
6514,13031.5,84
6515,13033.5,84
6516,13035.5,84
6517,13037.5,84
6518,13039.5,84
6519,13041.5,84
6520,13043.5,84
6521,13045.5,85
6522,13047.5,84
6523,13049.5,85
6524,13051.5,84
6525,13053.5,84
6526,13055.5,84
6527,13057.5,84
6528,13059.5,84
6529,13061.5,85
6530,13063.5,85
6531,13065.5,85
6532,13067.5,85
6533,13069.5,85
6534,13071.5,85
6535,13073.5,85
6536,13075.5,85
6537,13077.5,84
6538,13079.5,84
6539,13081.5,83
6540,13083.5,83
6541,13085.5,82
6542,13087.5,82
6543,13089.5,82
6544,13091.5,82
6545,13093.5,83
6546,13095.5,83
6547,13097.5,83
6548,13099.5,83
6549,13101.5,84
6550,13103.5,84
6551,13105.5,84
6552,13107.5,84
6553,13109.5,85
6554,13111.5,85
6555,13113.5,85
6556,13115.5,85
6557,13117.5,85
6558,13119.5,85
6559,13121.5,86
6560,13123.5,86
6561,13125.5,86
6562,13127.5,86
6563,13129.5,85
6564,13131.5,85
6565,13133.5,85
6566,13135.5,85
6567,13137.5,85
6568,13139.5,85
6569,13141.5,85
6570,13143.5,85
6571,13145.5,85
6572,13147.5,86
6573,13149.5,86
6574,13151.5,86
6575,13153.5,86
6576,13155.5,86
6577,13157.5,86
6578,13159.5,85
6579,13161.5,85
6580,13163.5,85
6581,13165.5,85
6582,13167.5,85
6583,13169.5,85
6584,13171.5,86
6585,13173.5,86
6586,13175.5,86
6587,13177.5,86
6588,13179.5,86
6589,13181.5,86
6590,13183.5,86
6591,13185.5,86
6592,13187.5,86
6593,13189.5,86
6594,13191.5,86
6595,13193.5,86
6596,13195.5,86
6597,13197.5,86
6598,13199.5,86
6599,13201.5,86
6600,13203.5,86
6601,13205.5,86
6602,13207.5,86
6603,13209.5,86
6604,13211.5,86
6605,13213.5,86
6606,13215.5,86
6607,13217.5,86
6608,13219.5,86
6609,13221.5,86
6610,13223.5,86
6611,13225.5,86
6612,13227.5,86
6613,13229.5,86
6614,13231.5,86
6615,13233.5,86
6616,13235.5,86
6617,13237.5,87
6618,13239.5,86
6619,13241.5,87
6620,13243.5,87
6621,13245.5,87
6622,13247.5,87
6623,13249.5,87
6624,13251.5,87
6625,13253.5,87
6626,13255.5,87
6627,13257.5,87
6628,13259.5,87
6629,13261.5,87
6630,13263.5,87
6631,13265.5,86
6632,13267.5,87
6633,13269.5,87
6634,13271.5,87
6635,13273.5,87
6636,13275.5,87
6637,13277.5,86
6638,13279.5,86
6639,13281.5,86
6640,13283.5,86
6641,13285.5,86
6642,13287.5,86
6643,13289.5,86
6644,13291.5,86
6645,13293.5,86
6646,13295.5,86
6647,13297.5,86
6648,13299.5,86
6649,13301.5,86
6650,13303.5,86
6651,13305.5,86
6652,13307.5,87
6653,13309.5,87
6654,13311.5,87
6655,13313.5,86
6656,13315.5,87
6657,13317.5,86
6658,13319.5,86
6659,13321.5,86
6660,13323.5,86
6661,13325.5,86
6662,13327.5,86
6663,13329.5,86
6664,13331.5,86
6665,13333.5,86
6666,13335.5,86
6667,13337.5,86
6668,13339.5,86
6669,13341.5,86
6670,13343.5,86
6671,13345.5,86
6672,13347.5,86
6673,13349.5,86
6674,13351.5,86
6675,13353.5,86
6676,13355.5,86
6677,13357.5,86
6678,13359.5,86
6679,13361.5,86
6680,13363.5,86
6681,13365.5,86
6682,13367.5,85
6683,13369.5,85
6684,13371.5,85
6685,13373.5,85
6686,13375.5,85
6687,13377.5,85
6688,13379.5,85
6689,13381.5,85
6690,13383.5,85
6691,13385.5,85
6692,13387.5,86
6693,13389.5,86
6694,13391.5,86
6695,13393.5,86
6696,13395.5,85
6697,13397.5,85
6698,13399.5,85
6699,13401.5,85
6700,13403.5,85
6701,13405.5,85
6702,13407.5,85
6703,13409.5,85
6704,13411.5,85
6705,13413.5,84
6706,13415.5,83
6707,13417.5,83
6708,13419.5,84
6709,13421.5,84
6710,13423.5,85
6711,13425.5,85
6712,13427.5,85
6713,13429.5,85
6714,13431.5,84
6715,13433.5,84
6716,13435.5,85
6717,13437.5,85
6718,13439.5,85
6719,13441.5,85
6720,13443.5,85
6721,13445.5,85
6722,13447.5,85
6723,13449.5,85
6724,13451.5,85
6725,13453.5,85
6726,13455.5,85
6727,13457.5,85
6728,13459.5,85
6729,13461.5,86
6730,13463.5,85
6731,13465.5,85
6732,13467.5,85
6733,13469.5,85
6734,13471.5,85
6735,13473.5,85
6736,13475.5,86
6737,13477.5,86
6738,13479.5,86
6739,13481.5,86
6740,13483.5,86
6741,13485.5,86
6742,13487.5,86
6743,13489.5,86
6744,13491.5,86
6745,13493.5,85
6746,13495.5,85
6747,13497.5,85
6748,13499.5,85
6749,13501.5,85
6750,13503.5,85
6751,13505.5,85
6752,13507.5,85
6753,13509.5,85
6754,13511.5,85
6755,13513.5,85
6756,13515.5,85
6757,13517.5,85
6758,13519.5,85
6759,13521.5,85
6760,13523.5,85
6761,13525.5,85
6762,13527.5,85
6763,13529.5,85
6764,13531.5,85
6765,13533.5,85
6766,13535.5,85
6767,13537.5,84
6768,13539.5,84
6769,13541.5,84
6770,13543.5,84
6771,13545.5,84
6772,13547.5,84
6773,13549.5,84
6774,13551.5,84
6775,13553.5,84
6776,13555.5,84
6777,13557.5,84
6778,13559.5,84
6779,13561.5,84
6780,13563.5,84
6781,13565.5,84
6782,13567.5,84
6783,13569.5,84
6784,13571.5,84
6785,13573.5,84
6786,13575.5,84
6787,13577.5,84
6788,13579.5,84
6789,13581.5,84
6790,13583.5,84
6791,13585.5,84
6792,13587.5,84
6793,13589.5,84
6794,13591.5,84
6795,13593.5,84
6796,13595.5,84
6797,13597.5,84
6798,13599.5,84
6799,13601.5,84
6800,13603.5,84
6801,13605.5,84
6802,13607.5,84
6803,13609.5,84
6804,13611.5,84
6805,13613.5,84
6806,13615.5,84
6807,13617.5,84
6808,13619.5,85
6809,13621.5,84
6810,13623.5,84
6811,13625.5,84
6812,13627.5,84
6813,13629.5,84
6814,13631.5,84
6815,13633.5,84
6816,13635.5,84
6817,13637.5,84
6818,13639.5,84
6819,13641.5,84
6820,13643.5,84
6821,13645.5,83
6822,13647.5,83
6823,13649.5,84
6824,13651.5,84
6825,13653.5,84
6826,13655.5,84
6827,13657.5,83
6828,13659.5,83
6829,13661.5,83
6830,13663.5,83
6831,13665.5,83
6832,13667.5,83
6833,13669.5,83
6834,13671.5,83
6835,13673.5,83
6836,13675.5,84
6837,13677.5,84
6838,13679.5,84
6839,13681.5,83
6840,13683.5,83
6841,13685.5,83
6842,13687.5,83
6843,13689.5,83
6844,13691.5,83
6845,13693.5,83
6846,13695.5,83
6847,13697.5,84
6848,13699.5,84
6849,13701.5,84
6850,13703.5,84
6851,13705.5,84
6852,13707.5,84
6853,13709.5,84
6854,13711.5,84
6855,13713.5,83
6856,13715.5,83
6857,13717.5,83
6858,13719.5,84
6859,13721.5,84
6860,13723.5,84
6861,13725.5,84
6862,13727.5,84
6863,13729.5,84
6864,13731.5,84
6865,13733.5,84
6866,13735.5,84
6867,13737.5,84
6868,13739.5,84
6869,13741.5,84
6870,13743.5,84
6871,13745.5,84
6872,13747.5,85
6873,13749.5,85
6874,13751.5,85
6875,13753.5,85
6876,13755.5,85
6877,13757.5,85
6878,13759.5,86
6879,13761.5,86
6880,13763.5,86
6881,13765.5,86
6882,13767.5,86
6883,13769.5,86
6884,13771.5,86
6885,13773.5,86
6886,13775.5,86
6887,13777.5,86
6888,13779.5,86
6889,13781.5,86
6890,13783.5,86
6891,13785.5,85
6892,13787.5,85
6893,13789.5,86
6894,13791.6,86
6895,13793.6,86
6896,13795.6,86
6897,13797.6,86
6898,13799.6,86
6899,13801.6,86
6900,13803.6,86
6901,13805.6,88
6902,13807.6,86
6903,13809.6,85
6904,13811.6,85
6905,13813.6,86
6906,13815.6,86
6907,13817.6,86
6908,13819.6,86
6909,13821.6,86
6910,13823.6,86
6911,13825.6,86
6912,13827.6,85
6913,13829.6,85
6914,13831.6,85
6915,13833.6,85
6916,13835.6,85
6917,13837.6,84
6918,13839.6,84
6919,13841.6,83
6920,13843.6,83
6921,13845.6,83
6922,13847.6,82
6923,13849.6,82
6924,13851.6,82
6925,13853.6,81
6926,13855.6,81
6927,13857.6,81
6928,13859.6,80
6929,13861.6,81
6930,13863.6,81
6931,13865.6,81
6932,13867.6,82
6933,13869.6,82
6934,13871.6,82
6935,13873.6,82
6936,13875.6,82
6937,13877.6,83
6938,13879.6,83
6939,13881.6,82
6940,13883.6,83
6941,13885.6,83
6942,13887.6,83
6943,13889.6,83
6944,13891.6,83
6945,13893.6,83
6946,13895.6,83
6947,13897.6,83
6948,13899.6,83
6949,13901.6,83
6950,13903.6,83
6951,13905.6,83
6952,13907.6,83
6953,13909.6,83
6954,13911.6,83
6955,13913.6,83
6956,13915.6,83
6957,13917.6,83
6958,13919.6,83
6959,13921.6,83
6960,13923.6,84
6961,13925.6,84
6962,13927.6,85
6963,13929.6,85
6964,13931.6,85
6965,13933.6,84
6966,13935.6,84
6967,13937.6,84
6968,13939.6,84
6969,13941.6,84
6970,13943.6,84
6971,13945.6,84
6972,13947.6,84
6973,13949.6,84
6974,13951.6,84
6975,13953.6,84
6976,13955.6,84
6977,13957.6,84
6978,13959.6,85
6979,13961.6,85
6980,13963.6,85
6981,13965.6,85
6982,13967.6,85
6983,13969.6,85
6984,13971.6,85
6985,13973.6,85
6986,13975.6,85
6987,13977.6,85
6988,13979.6,85
6989,13981.6,85
6990,13983.6,85
6991,13985.6,84
6992,13987.6,84
6993,13989.6,84
6994,13991.6,85
6995,13993.6,85
6996,13995.6,85
6997,13997.6,85
6998,13999.6,84
6999,14001.6,84
7000,14003.6,85
7001,14005.6,85
7002,14007.6,85
7003,14009.6,85
7004,14011.6,85
7005,14013.6,85
7006,14015.6,85
7007,14017.6,85
7008,14019.6,85
7009,14021.6,85
7010,14023.6,84
7011,14025.6,84
7012,14027.6,84
7013,14029.6,84
7014,14031.6,84
7015,14033.6,84
7016,14035.6,84
7017,14037.6,84
7018,14039.6,84
7019,14041.6,84
7020,14043.6,84
7021,14045.6,84
7022,14047.6,84
7023,14049.6,83
7024,14051.6,83
7025,14053.6,83
7026,14055.6,84
7027,14057.6,83
7028,14059.6,83
7029,14061.6,84
7030,14063.6,84
7031,14065.6,84
7032,14067.6,84
7033,14069.6,84
7034,14071.6,84
7035,14073.6,84
7036,14075.6,84
7037,14077.6,84
7038,14079.6,84
7039,14081.6,84
7040,14083.6,84
7041,14085.6,84
7042,14087.6,84
7043,14089.6,85
7044,14091.6,85
7045,14093.6,85
7046,14095.6,85
7047,14097.6,85
7048,14099.6,86
7049,14101.6,86
7050,14103.6,86
7051,14105.6,85
7052,14107.6,85
7053,14109.6,85
7054,14111.6,85
7055,14113.6,85
7056,14115.6,85
7057,14117.6,85
7058,14119.6,85
7059,14121.6,85
7060,14123.6,85
7061,14125.6,85
7062,14127.6,86
7063,14129.6,86
7064,14131.6,86
7065,14133.6,86
7066,14135.6,85
7067,14137.6,85
7068,14139.6,86
7069,14141.6,86
7070,14143.6,86
7071,14145.6,86
7072,14147.6,86
7073,14149.6,86
7074,14151.6,86
7075,14153.6,86
7076,14155.6,86
7077,14157.6,87
7078,14159.6,87
7079,14161.6,87
7080,14163.6,87
7081,14165.6,87
7082,14167.6,86
7083,14169.6,86
7084,14171.6,86
7085,14173.6,86
7086,14175.6,86
7087,14177.6,86
7088,14179.6,86
7089,14181.6,86
7090,14183.6,86
7091,14185.6,86
7092,14187.6,86
7093,14189.6,86
7094,14191.6,86
7095,14193.6,86
7096,14195.6,86
7097,14197.6,86
7098,14199.6,86
7099,14201.6,86
7100,14203.6,87
7101,14205.6,86
7102,14207.6,87
7103,14209.6,87
7104,14211.6,87
7105,14213.6,87
7106,14215.6,86
7107,14217.6,87
7108,14219.6,86
7109,14221.6,86
7110,14223.6,86
7111,14225.6,85
7112,14227.6,85
7113,14229.6,85
7114,14231.6,85
7115,14233.6,84
7116,14235.6,84
7117,14237.6,84
7118,14239.6,84
7119,14241.6,84
7120,14243.6,84
7121,14245.6,85
7122,14247.6,85
7123,14249.6,85
7124,14251.6,84
7125,14253.6,84
7126,14255.6,84
7127,14257.6,84
7128,14259.6,85
7129,14261.6,85
7130,14263.6,85
7131,14265.6,85
